Date,AAPL,ADBE,AMD,AMZN,AVGO,BABA,CRM,CSCO,GOOGL,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,QCOM,SAP,TSLA,TXN
2018-02-28 00:00:00+00:00,0.06818551829892949,0.04690634089900314,-0.11863174216050232,0.04242906359696885,-0.006329727682397368,-0.08884423392185081,0.020542403354828265,0.0779971035563285,-0.06623134309184175,-0.038703196150923325,0.03083485776260564,-0.04585580365080144,-0.008415143923018675,0.0779874881666569,-0.014847847418433924,-0.017832773079044628,-0.03944488175761984,-0.07726269022378951,-0.03175185594360774,-0.012036075253426093
2018-03-31 00:00:00+00:00,-0.058050748792828455,0.03323290172217663,-0.17010731030854542,-0.04304936883917432,-0.029851123911289523,-0.013968061614559324,0.00043019816348133233,-0.04220619979427587,-0.06049353041550021,-0.015401552637481108,0.0566040053018686,-0.10391449875315217,-0.026661115194593243,0.013624823712122813,-0.043016354520404754,-0.097098795188861,-0.14753836288808464,0.006315796072931201,-0.22424645648171204,-0.04116280290208352
2018-04-30 00:00:00+00:00,-0.015019559140573513,0.025546113726476305,0.08258705515507048,0.0820747964555888,-0.026437363196218033,-0.02724203206882647,0.04032669051485471,0.040942737593831824,-0.017895312043635814,-0.05520427302130859,-0.00883269897869532,0.07641294395005849,0.024652143961109374,0.05793121735777751,-0.028887420023619215,0.0023844503188479305,-0.0794082735277235,0.05391783215421153,0.10434740443459045,-0.023679028169758753
2018-05-31 00:00:00+00:00,0.13512393145232737,0.12490971091178138,0.26194847437368285,0.04053941085631396,0.0987274092375201,0.10905119052798606,0.06893131226615079,-0.03567389241081664,0.07993486894197943,-0.014358314180093479,0.07552473024825179,0.11499992613874754,0.06146725740134218,0.12526408392992594,0.122036296056933,0.02299085757281727,0.15128891535544797,0.033262629284114276,-0.03120101935452857,0.10996550010582329
2018-06-30 00:00:00+00:00,-0.009418453042678077,-0.021943201325143713,0.09176986687648503,0.04306519224097394,-0.024502013227756803,-0.06302705879957271,0.05466627824615977,0.00749241405654244,0.0265362834102727,-0.011393169968733186,-0.09945678338669672,0.013244442731279893,-0.00232680079615577,0.11328209871723338,-0.060629141587026814,-0.05693468241712496,-0.03441158452882509,0.02544550386137545,0.20447436141786834,-0.014833489935195177
2018-07-31 00:00:00+00:00,0.027983269535004185,0.003568332343070413,0.22281522356554362,0.045676007621445525,-0.08601221442043072,0.009162854482927418,0.005498560800263785,-0.009537346268726932,0.08681443951190437,0.03743763178233217,-0.032387828793391193,-0.11187740648881295,0.07575295441733698,-0.13790455894209253,0.03360094374685141,0.08640505644813912,0.14201749029024802,0.003285559921931913,-0.13066044800489562,0.015295316799064818
2018-08-31 00:00:00+00:00,0.20042232260114812,0.07695773116638627,0.3731587664949647,0.1323644807318234,-0.012355337271371836,-0.06526731412177478,0.11323371821333339,0.12958152407867995,0.0037320312110167286,0.021613860523001183,0.012984123301110317,0.01825243156017642,0.06299270877981522,0.0895835809959411,0.14691488710427025,0.01887573478474125,0.07208587765970265,0.03188539261392043,0.011806542387482466,0.009702064604871996
2018-09-30 00:00:00+00:00,-0.008303006931025703,0.024439308415220795,0.22725464011996932,-0.004824306627866037,0.1349245664480634,-0.05856804106247793,0.041590325193374245,0.018421730921049484,-0.02006815160418085,0.03229121475724028,-0.02353902055101731,-0.06413233840672461,0.018160744768835446,0.017542461727752423,0.0012111477272487292,0.06134218726017271,0.05786484124455504,0.02722581221685738,-0.12229000201976403,-0.045462597444308694
2018-10-31 00:00:00+00:00,-0.030477350607123532,-0.08960924840439777,-0.4104888494787374,-0.20219174994221045,-0.09419177869562245,-0.13644083784638295,-0.13701807998125226,-0.05325146367881306,-0.09651395609051028,-0.23662440139645435,-0.008670071751942121,-0.07704022587401904,-0.0661013392666916,-0.19338199329759242,-0.24976866873258186,-0.048940052665115474,-0.1268916584700086,-0.12796753964554608,0.27401148957767707,-0.1273238284586572
2018-11-30 00:00:00+00:00,-0.1811977874670283,0.02087404384280278,0.16968700253223723,0.05767175246262157,0.06228430956905484,0.13058757581561897,0.040221410373866506,0.0463384902366184,0.017486115183738882,0.09029435250750151,0.05845391429309643,-0.07365429185586791,0.04268390024151669,-0.05185895010348829,-0.2240501548763072,-0.0016379595030776573,-0.07362058995598575,-0.033376797242165246,0.039013369621948124,0.07562240072126003
2018-12-31 00:00:00+00:00,-0.11669837251468262,-0.09825020510562443,-0.13333334560250432,-0.11134970014433165,0.08234487520857048,-0.14789257803575973,-0.04055753950067387,-0.0948399089645614,-0.05829763401691079,-0.08529804746126124,-0.04826617266356892,-0.06770501439524979,-0.08404732300175022,-0.06455108126970155,-0.18313645613999696,-0.07403603546664073,-0.012567517713245824,-0.03983409801820614,-0.0504451206302402,-0.0535805691236364
2019-01-31 00:00:00+00:00,0.05515396033192821,0.09538543703757107,0.322318584319236,0.14431709010398164,0.054939280560143855,0.22922598437269226,0.10951288674731985,0.09984211997677628,0.0774478981943374,0.18254624900938743,0.004048652763907645,0.27156914700677715,0.028157945411235952,0.26840019168691365,0.07677930975989455,0.11691835547795515,-0.1298540505443555,0.03887479575982278,-0.07746391648220974,0.07355313931660912
2019-02-28 00:00:00+00:00,0.044776666676365595,0.059236511450139195,-0.03605076466233559,-0.04590598493948117,0.026505571590664134,0.0862958596025396,0.07685734412950662,0.09473460638731135,0.0005861769541324335,0.039572897963071396,0.13106314158711707,-0.031435619556530514,0.07735773920648592,0.05478646863033876,0.07421892555093401,0.0378258412198198,0.07815034797476406,0.035873160522995606,0.04188646730635859,0.05065565193621202
2019-03-31 00:00:00+00:00,0.0970256399759557,0.015199962666666789,0.08457287342306485,0.08593570732276712,0.10181615231046859,-0.0031688899249745495,-0.032264004075648556,0.04288188791581171,0.044685192708417754,0.02150142844154268,0.01397287930753377,0.0324558905853396,0.052753591767729535,-0.004300498390859997,0.1640085869370005,0.030308850668233855,0.08059807480395276,0.07775607993935107,-0.12510938586700515,0.002741613155767375
2019-04-30 00:00:00+00:00,0.056436096975083005,0.08540662177561953,0.08268019835294327,0.08185874553130845,0.058827398526765995,0.017100622943854837,0.044074052547403264,0.04286418637972367,0.01875285411907779,-0.005882561314554002,-0.049534394750252564,0.16023748258021486,0.10734275419988526,0.03920801826929354,0.00801980099488886,0.034775651711539846,0.5102581824222152,0.11605749271959187,-0.14710923825873623,0.11087035707083315
2019-05-31 00:00:00+00:00,-0.12421289594877372,-0.06343995194468444,-0.00796233502310395,-0.07861319677976364,-0.20967326650432305,-0.19566753122415526,-0.08430600656958476,-0.07006258558497869,-0.07711687398368827,-0.08392033050934877,-0.13186312847128867,-0.08236803005755211,-0.049480854276063524,-0.07356833020637232,-0.2507479371678436,-0.08548709026220258,-0.2241961632839793,-0.031840661221552824,-0.22426582228159664,-0.10890019585806743
2019-06-30 00:00:00+00:00,0.13051889409698436,0.08767072917973961,0.10798982145926583,0.0667917466214134,0.15490328477152238,0.1352673633685142,0.0021134840069081395,0.051893209414643815,-0.021418932931596135,0.08591232855064401,0.08696640152458901,0.08750766756908557,0.0831177392453224,0.07003032097423789,0.2123873182785081,0.12588936228718284,0.14883751984833538,0.11147225640223413,0.2068481301813625,0.10018216966531956
2019-07-31 00:00:00+00:00,0.07639470742913224,0.014288109917384828,0.0026341757585544023,-0.014179183506901505,0.00739946362825572,0.021599416158385898,0.018256072474535312,0.018629995204966443,0.12504615963919052,0.0749816095034519,0.05598498457351586,0.006373033092359703,0.017243837054854882,-0.12068500549656813,0.02733944893326501,-0.007760489178705532,-0.03825422511770593,-0.10065790494698768,0.08122252941628028,0.09580868159004985
2019-08-31 00:00:00+00:00,-0.016461328942190323,-0.04801571405015548,0.03284072167622498,-0.048473822740264905,-0.025345842235807714,0.011091208944776554,0.010161835402416886,-0.15505403704845633,-0.02271381570653508,-0.07496679395355654,-0.05578439830984161,-0.0440714508964094,0.015037155241597544,-0.09052909095385342,-0.00618857986858623,-0.07531086543857257,0.06301266716746468,-0.0315371429517014,-0.06622236598642506,-0.010079154889133801
2019-09-30 00:00:00+00:00,0.07296173952515761,-0.029032404890803165,-0.07821942545479288,-0.022732743133227373,-0.014257380860049462,-0.04456386638507748,-0.04888835318506135,0.055543847866083906,0.02571121326742265,0.07297267403208973,0.08690149830828786,-0.0408789750048858,0.008486852775163145,-0.0889532081702128,0.03916193414564573,0.05704968766851448,-0.01137182424452754,-0.01074274944570719,0.06763888918013627,0.044363785035578474
2019-10-31 00:00:00+00:00,0.11068445410144712,0.006081421538461695,0.17040360742300198,0.023474701221356753,0.06078181157468787,0.05644923754271103,0.05423065486031797,-0.031171195530437013,0.030840041867242096,-0.08038788725197332,0.0970309334664563,0.07620171778303675,0.031216084935451027,0.07394816890496236,0.15482242672547475,-0.005396369877959217,0.0545360283161922,0.1247985323684162,0.30742722118823984,-0.08016537258221867
2019-11-30 00:00:00+00:00,0.07755413495049135,0.11369771859818423,0.15384618839692554,0.013587301313186417,0.07976795307933227,0.13205411238810072,0.04089721868956997,-0.046306013424132764,0.035978600618579604,0.017258539097326775,0.032539877244162296,0.05212624762689777,0.059462215824817255,0.09481228784382778,0.07899670699977879,0.03028069843352843,0.03866216535854616,0.025418585258653703,0.047694647293775594,0.01881537942324707
2019-12-31 00:00:00+00:00,0.0987837455973859,0.06551868600336763,0.1713920515394678,0.026121694202221768,0.009522162161959002,0.060500066729459956,-0.0015348170787206072,0.058486013577556006,0.02706884504607121,-0.003049422682553926,0.031007816525067566,0.017903287973941584,0.04174942005408466,0.028316288995200223,0.08563274788289599,-0.05628776564617066,0.06420279008401919,-0.014416975551280964,0.26789715322375995,0.06721552274457121
2020-01-31 00:00:00+00:00,0.054009712402274035,0.06467365196694086,0.02485825065059899,0.08706380269805924,-0.03436473982694088,-0.025978359131855866,0.12094189552286538,-0.03444670330622546,0.06972577538244362,0.07229194445858611,0.06817055911678449,-0.016272824862805346,0.07945449448977371,0.06650798440674888,0.0048023571963888845,-0.005597281950639799,-0.03309536725471496,-0.02403162683923865,0.5551598576542176,-0.052758952463922815
2020-02-29 00:00:00+00:00,-0.11470119589792038,-0.017144213845458944,-0.032340435319148875,-0.06221372004700665,-0.10663255762139279,0.0068250702209289305,-0.06532837452649809,-0.13138984247428853,-0.06527866775809898,-0.08502716419560308,-0.12727346882998014,-0.046753522734493624,-0.04568805263015285,0.06937321497777638,0.14296633824121008,-0.057006793681161905,-0.08217100323630322,-0.05505854067719995,0.026776468712211843,-0.05395779757361929
2020-03-31 00:00:00+00:00,-0.06976152690924176,-0.07788596801588199,0.0,0.035020571307232906,-0.11550819324390971,-0.06499995448170859,-0.15504683586504486,-0.015527121026487678,-0.13238761288044032,-0.14767566643112717,-0.025216032761293694,-0.13337142231446442,-0.026541726298808688,0.01753245324509911,-0.023956642731159383,-0.022846658207046677,-0.12914212327521923,-0.10577000498776157,-0.21555707133428303,-0.12449632889395545
2020-04-30 00:00:00+00:00,0.15537369875757867,0.11123688251043684,0.15193491468535747,0.268900117184683,0.14559271130087725,0.04211224289535176,0.12480901699308844,0.08831863620925406,0.15899997178365344,0.13188463094512115,0.10827783831506732,0.2272781872803673,0.13632648225326638,0.11810920399467362,0.10880102240537659,0.10121344251967979,0.16289706800774328,0.07276021696894852,0.492137319551347,0.16151318351636235
2020-05-31 00:00:00+00:00,0.08509415237164397,0.09320209857269934,0.026913530567231447,-0.01278494049824841,0.072343722786953,0.023289143975949944,0.07928371973219517,0.12836236597520623,0.06446868690714402,0.008084281866229004,0.055109625435625365,0.09955536169163093,0.025391000307208644,-0.0002858046879994358,0.21465727618932928,0.015102804469267594,0.028092019102802235,0.0962486585645288,0.06793886834433338,0.030997589906504475
2020-06-30 00:00:00+00:00,0.14738630857954838,0.12599583738082099,-0.022118933955583397,0.12956672843110062,0.09472847194239997,0.04006946284082802,0.07174321811904183,-0.02467563564109465,-0.010791642793689493,-0.03306641457600279,-0.049260877791057034,0.008796566626737556,0.11055961003060188,0.08412550109503614,0.07059719652884544,0.027896624159930772,0.13644819763176108,0.09289609271276733,0.2931856328744362,0.06931119533170715
2020-07-31 00:00:00+00:00,0.16513158479247192,0.020697915852323723,0.4717734159326785,0.1471136213203299,0.0036120665182277634,0.16374592645014774,0.04014310198069371,0.017817948581091647,0.049293140915165345,0.017968012538644995,-0.20223983696317538,0.11714444604317187,0.007370488740847003,0.07436707930704967,0.11760654664057602,0.0074979788076341425,0.15787775212408417,0.13728581520881278,0.32501088436942016,0.01148348624107065
2020-08-31 00:00:00+00:00,0.21656922149037028,0.1554510401629623,0.17293038003863614,0.09046103421512908,0.09597461784715744,0.14345463540028036,0.3992815842512134,-0.10360922046765997,0.09515106028653397,0.016142620568632804,0.07471264416577128,0.15583247705139835,0.10275192244750064,0.08321058806305848,0.25999192516837866,0.031920652984348985,0.1277342292794852,0.038876966231131016,0.7414521252567912,0.11446481387300467
2020-09-30 00:00:00+00:00,-0.1025262474226527,-0.04472237723183792,-0.09722530125676987,-0.08757859223039344,0.05902768206228304,0.024213627931872983,-0.07823218263363352,-0.06702991817891524,-0.10059955457561165,-0.013300039728194823,0.016290224421664057,-0.10675310257451043,-0.0673967378188044,-0.05576327315853136,0.011967035583494212,0.043341635521171984,-0.006630742894145891,-0.058037594748661214,-0.139087414225045,0.0045021851561311
2020-10-31 00:00:00+00:00,-0.0600120062966919,-0.08835101287637881,-0.08171724740669495,-0.03575408532236157,-0.040321557051870016,0.036431022801376445,-0.07579977786576075,-0.0801948253734891,0.10269493537040231,-0.08227151567109792,-0.14484369860919033,0.004620053243552746,-0.037370118066617164,-0.04857710269042359,-0.07364849769816884,-0.05632839529136835,0.04826637756018792,-0.3143572331964989,-0.0954989114155318,0.01988067810726868
2020-11-30 00:00:00+00:00,0.09549317398917445,0.07016326251846161,0.2307079629133839,0.04343986899761432,0.1485857270209423,-0.1356461055211161,0.05825116455509627,0.19832870683866655,0.08556980025381766,0.12225597867118454,0.09985745692433556,0.05267756888605857,0.06006075087693108,0.031445794568816465,0.06921155002542556,0.028693888101683163,0.193012254350992,0.13413840687865175,0.4627358020992769,0.11522222311720243
2020-12-31 00:00:00+00:00,0.11457371891933121,0.04524838306623602,-0.010252585176727114,0.028058383113978236,0.09960824404237933,-0.11630476226348818,-0.09467042769230083,0.04021376830746859,-0.0010031183223674356,0.019106194335052784,0.030403424250452282,-0.013756078545320238,0.03900601066269438,0.1019563216958077,-0.025567474914759192,0.12075537051827001,0.039596821503094626,0.07618024190608352,0.24325228041269598,0.01786058346379038
2021-01-31 00:00:00+00:00,-0.005501328477393708,-0.08268016976952097,-0.06618689075228379,-0.015576012090885771,0.028891269458372948,0.09066309502380143,0.01361604172715114,0.004280369090779779,0.04263269933317915,-0.053781508032959446,0.11421084078512478,-0.05429045164454227,0.0428918022818543,-0.015423531523604983,-0.004998225376678711,-0.062278056675728166,0.025863387379975844,-0.0321344232709001,0.12450585789604296,0.015626013789830306
2021-02-28 00:00:00+00:00,-0.07971234421601281,0.0019618205671252387,-0.013194736782447314,-0.03532841422736077,0.04299657347748398,-0.06331014380854538,-0.04016670286154489,0.006504918994314268,0.10646510696172151,0.011831427630961011,0.10158422335236938,-0.002748488588154241,0.00411799196838647,0.012133888357867884,0.05579415789322173,0.06751612995742318,-0.12855132392411894,-0.022583197941068334,-0.14874045042661366,0.039712855540210645
2021-03-31 00:00:00+00:00,0.007339586737377779,0.0341548964307532,-0.0711158678004028,0.00037178468409382326,-0.005502781919817457,-0.04639128052948671,-0.021385710535314573,0.1524405332941401,0.020084946136619486,0.12049117292277,0.05297795214128187,0.14327313560296973,0.014588097395241473,-0.03190127730981007,-0.02636944187371071,0.08773821104049184,-0.021794032293783516,-0.0045399264660062055,-0.011206569692699841,0.09705695655508118
2021-04-30 00:00:00+00:00,0.0762179425723295,0.06935650449091635,0.03974525796178341,0.12066273675823647,-0.01608960790556946,0.01861246473039735,0.08708184173720834,-0.008412727949245746,0.14107990805269477,0.0646853560162215,-0.10109376752481092,0.10372453760409384,0.06960185582861178,-0.015699886558921516,0.12445469738962833,0.08476425814087118,0.046836336133108114,0.13966946931209034,0.062147247622546864,-0.039598264698771146
2021-05-31 00:00:00+00:00,-0.05049705679828087,-0.007396643442120654,-0.018867935164336824,-0.07047025537699747,0.035357351019834615,-0.0735657069829514,0.03377904846848234,0.03908873064859897,0.0014233900559257329,0.024429593013751028,-0.001011483113530609,0.011228083710182357,-0.0076274548013756105,-0.02076065536114513,0.08228115376602063,0.0389236216054778,-0.030691866566952997,0.016347534933263574,-0.11871335508485881,0.0515761981587588
2021-06-30 00:00:00+00:00,0.09910907523002432,0.16064851986343132,0.17295202501870377,0.06735498745601576,0.01745095232842786,0.059917755101021486,0.025913482882452543,0.0018902945127441395,0.03603964226307732,0.019827355722172868,-0.017156940494562067,0.057737285322148946,0.08498898336622851,0.05051614828909279,0.23162207097913612,-0.011430088399045801,0.06778183323077225,0.003787716244569639,0.08713734688577279,0.013064895050239667
2021-07-31 00:00:00+00:00,0.06498254967357164,0.061454117551345444,0.13052275151216808,-0.03272228294020074,0.017951493442942557,-0.13929798901785317,-0.009579660248363986,0.052000589089541416,0.10350606056306222,-0.038406317421563974,-0.043106441944054,0.024704568482957434,0.051716476872453176,-0.020143530521652853,-0.025171934082638292,0.12360511094079873,0.04806552885886761,0.023209413726477113,0.01103427988128547,-0.003208010534078154
2021-08-31 00:00:00+00:00,0.04248915216844451,0.06767692512971224,0.04265937185815538,0.04303416973879348,0.02433057107111547,-0.14447460894182595,0.09647420763436765,0.0659202930229994,0.07400903788493562,0.007063574807626205,0.012868563671325273,0.06477685227208196,0.061590925062201984,0.09973529063108821,0.14820999558220982,0.02283698278313806,-0.020761175877040627,0.04467010552102102,0.07060538405986216,0.0015213166819316726
2021-09-30 00:00:00+00:00,-0.06803658788615508,-0.13255995160881207,-0.07062860924174197,-0.05351810874417329,-0.017550082491937458,-0.11341998234628026,0.022429991381135883,-0.07777024169233471,-0.07616916426575226,-0.01004693844188198,-0.014428373065033417,-0.10540876077490169,-0.06611890408427135,0.07229576121592118,-0.07455894137357444,-0.022439096305807982,-0.11663578153536347,-0.10057278524222746,0.054042331604824634,0.006809603923834784
2021-10-31 00:00:00+00:00,0.058657226572970345,0.12964638799874795,0.16841595381317842,0.026602457378069655,0.09638491008530403,0.1140830913856179,0.10497016444676333,0.035239859214651226,0.10749882962764179,-0.09954651660943403,-0.08033057191398141,-0.04661315839471791,0.17629113209939207,0.1310252763630435,0.23416691774424025,0.10494375727604477,0.031477767287939606,0.07212683348072702,0.43652959552840676,-0.01860103939051938
2021-11-30 00:00:00+00:00,0.10508188004814967,0.02996800331744387,0.3172252401350262,0.039923701736936934,0.04139792922128338,-0.22680977139287317,-0.04915075320651752,-0.02018942034385629,-0.04153092606476083,-0.007825032777403873,0.011064332112644903,0.0027504717689592617,-0.0012821836029309752,-0.07012787496676398,0.27805362286897806,-0.05420061635738527,0.3571857848854123,-0.11286087176530601,0.027612188831084516,0.026082722955758975
2021-12-31 00:00:00+00:00,0.07422868910070357,-0.15345223817904696,-0.09136832511021531,-0.049251969195363676,0.2094831589037005,-0.0685329154147718,-0.10819062407812685,0.15554326387288797,0.020821272971753846,0.14141761077974913,0.04674793465385707,0.03664560407098483,0.017332601402915593,-0.06147378174176621,-0.0998101305050102,-0.038902329315713025,0.01662214245954252,0.09085948138287558,-0.07685451933550369,-0.02027347270492319
2022-01-31 00:00:00+00:00,-0.015712238018619762,-0.05777168190077231,-0.2060458315280026,-0.10282990992870311,-0.11952028311432894,0.05892756089652851,-0.08460239704517969,-0.11633201967013918,-0.06591912814470557,-0.0006732370117076281,-0.052038940920118626,-0.06864873891757217,-0.07534485706540395,-0.2909833130297459,-0.16745424519920726,-0.06591550457267792,-0.03888007061314336,-0.10634503474627366,-0.11360931836322219,-0.04134023850907076
2022-02-28 00:00:00+00:00,-0.05406576918492256,-0.12468649938456922,0.0795623308533917,0.026672517908078675,0.0026625832253481807,-0.1637649872507343,-0.09500062549590171,0.0017964030403478937,-0.001821635949538325,-0.07175496055058872,-0.015498342443726498,-0.32634235183231963,-0.03721206150602496,-0.0763684611252059,-0.004124820307116472,-0.06394782848346114,-0.021449644482915642,-0.1008705169856795,-0.07076815844711759,-0.052927659302031915
2022-03-31 00:00:00+00:00,0.0574732904174986,-0.02578685808297143,-0.11350738138460603,0.061437285576405154,0.07915375033556571,0.03431883148324966,0.008502281010495771,-0.00017917738195327715,0.029694761488060495,0.06130105943832831,0.038993608659691814,0.053689126958062605,0.03186194707944212,-0.050517066956523804,0.11915695934307124,0.08898237779438212,-0.1077534418912125,-0.014389813519433803,0.23800880915684752,0.07935756539338557
2022-04-30 00:00:00+00:00,-0.09713082138252549,-0.1309643640352166,-0.2178525742276799,-0.23752509314596992,-0.11956873137311108,-0.10762873164656528,-0.17134506458948895,-0.11557719140724942,-0.17946681813865528,0.016843681882150907,-0.12045993767320862,-0.09844405345816631,-0.09986695216161057,-0.4918177140866695,-0.32027404252117264,-0.10930572094127056,-0.08591814487711136,-0.09156443054263996,-0.19194510985041668,-0.07210600551288371
2022-05-31 00:00:00+00:00,-0.05449605664770096,0.051849976429928724,0.191066471024127,-0.03276431762590759,0.046429388525348614,-0.01071165953719666,-0.08923499142775215,-0.0802368219262698,-0.003045319106195432,0.0628862618827386,0.027096315950742023,-0.03406984385767986,-0.018077307397077913,0.03719269687793858,0.006739754115134167,-0.020163497430638944,0.02527038982536256,0.01956267477836149,-0.12919748574499024,0.04529729986380282
2022-06-30 00:00:00+00:00,-0.08142981008909667,-0.12106226485861293,-0.24926368771295693,-0.11645921268560733,-0.15564176190891266,0.18355025894399346,0.029955021358029077,-0.05349614868014663,-0.042184571707009955,0.016926133771432372,-0.15781174019870758,-0.16726923209327982,-0.05532062189760012,-0.11431324465988757,-0.187971192749535,-0.02850379585446494,-0.1033902230961471,-0.0913460763652092,-0.11188774131203671,-0.13074210368869676
2022-07-31 00:00:00+00:00,0.18863368382512902,0.12036277601723944,0.23538642229408357,0.27059597065753094,0.10224171564035522,-0.21384582679614306,0.11500245607156856,0.07360125437222109,0.06751834296193193,-0.07365974563041444,-0.029403772746914303,-0.013333292661369733,0.09309664878802826,0.28609824556459884,0.19816620233446702,0.11905141384207907,0.1355877304299189,0.027447088473846026,0.32376526457301913,0.17193784504358844
2022-08-31 00:00:00+00:00,-0.03120780320147254,-0.08943722115049824,-0.10161954425769193,-0.060615046223835845,-0.06792042088612338,0.06758416347934637,-0.1516140287816785,-0.014326651882991315,-0.06963543547014195,-0.005517514399681511,-0.11202872280583653,0.0240728708906357,-0.06666307631923629,-0.005958187355913469,-0.1689699015926287,-0.047404915538338255,-0.08305387374318862,-0.08572048939300858,-0.07248867219310418,-0.07647165745780227
2022-09-30 00:00:00+00:00,-0.12097704585482172,-0.26306766701113327,-0.25344646451068953,-0.10862188979501797,-0.10293697995659368,-0.16161829273097095,-0.078657434071016,-0.10554576725501474,-0.11615231472242094,-0.0750485846486213,-0.19266909634604457,-0.16724973297011858,-0.10926682465639603,0.05314011865958257,-0.19553412321851615,-0.17639919414688876,-0.14583797757847783,-0.04658523924172753,-0.03758929628389296,-0.06313173704730235
2022-10-31 00:00:00+00:00,0.10955132965477032,0.1573400649725698,-0.05208332083695033,-0.09345130619469033,0.058804975311204766,-0.20515066082920497,0.13035317703571403,0.14629977936921357,-0.011918452471612606,0.16395932208896347,0.10322079614695756,-0.31338441009708173,-0.0033061719672251577,0.23972138092366935,0.11187080146198403,0.2849407127232786,0.04142326293386511,0.1822769170336589,-0.14216779151743641,0.04607022844740727
2022-11-30 00:00:00+00:00,-0.03302739755737183,0.08298270863422297,0.2925407172697172,-0.05759470267251776,0.17210500174406373,0.3771624887480425,-0.014391987309613552,0.09443096838315346,0.06856420113985418,0.08956031536577624,0.07197058962410874,0.26771147685386154,0.10222302104413017,0.04676577247789404,0.2541548082962348,0.06353257991395589,0.0819012471635312,0.15417455161948457,-0.14432626073211718,0.12345152140965698
2022-12-31 00:00:00+00:00,-0.12227246612313403,-0.024352750058780348,-0.16565762032150533,-0.12989435260510873,0.0231659591669382,0.006053025076748542,-0.17260531032667836,-0.0418342841304189,-0.12634916618505654,-0.05379444001863809,-0.12105090023757914,0.018966981454509035,-0.06004547402424931,-0.034857440977412724,-0.1364414355162601,-0.015536508365852075,-0.1308404349237422,-0.06927034540241661,-0.36733434894060857,-0.0844508172121976
